candidate,office,district,party,county,votes
David Callahan,House,42,D,Tate,
Reecy Dickson,House,42,D,Tate,
Michael T. Evans,House,43,D,Tate,
Bennett Malone,House,45,D,Tate,
Nathaniel Christian,House,48,D,Tate,
Jason M. White,House,48,D,Tate,
Thomas Lee Eskridge,House,48,D,Tate,
Bryant Wandrick Clark,House,47,D,Tate,
Willie L. Baddy,House,49,D,Tate,
John W. Hines,House,50,D,Tate,
Whitfield Harrington,House,51,D,Tate,
Rufus Straughter,House,51,D,Tate,
Gary Farmer,House,51,D,Tate,
Bobby Moak,House,53,D,Tate,
George Flaggs Jr.,House,55,D,Tate,
Jim Culberson,House,56,D,Tate,
Edward Blackmon Jr.,House,57,D,Tate,
Walter Robinson Jr,House,63,D,Tate,
Deborah Butler Dixon,House,63,D,Tate,
Dorsey Carson,House,64,D,Tate,
Mary H. Coleman,House,65,D,Tate,
Cecil Brown,House,66,D,Tate,
Earle S. Banks,House,67,D,Tate,
Credell Calhoun,House,68,D,Tate,
Alyce Griffin Clarke,House,69,D,Tate,
"James ""Jim"" Evans",House,70,D,Tate,
Adrienne Wooten,House,71,D,Tate,
Kimberly Buck,House,72,D,Tate,
Gay Polk,House,73,D,Tate,
Brad Oberhousen,House,73,D,Tate,
Tom Miles,House,75,D,Tate,
Greg Holloway Sr,House,76,D,Tate,
Frankie Chisholm,House,79,D,Tate,
Bo Eaton II,House,79,D,Tate,
Omeria Scott,House,80,D,Tate,
Wilbert Jones,House,82,D,Tate,
Charles Young Jr,House,82,D,Tate,
Gary D. Houston,House,83,D,Tate,
William G. Lee,House,84,D,Tate,
Chuck Middleton,House,85,D,Tate,
Jeffery Harness,House,85,D,Tate,
Mack Carney,House,86,D,Tate,
Sherra Lane,House,86,D,Tate,
Johnny W. Stringer,House,87,D,Tate,
Jonathan L. Hodge,House,88,D,Tate,
Jerdon L. Wellborn,House,89,D,Tate,
"Joe ""J.L."" Warren",House,90,D,Tate,
Bob Evans,House,91,D,Tate,
Ken Dale Sullivan,House,92,D,Tate,
Dirk Dedaux,House,93,D,Tate,
James Rickey Gray,House,94,D,Tate,
Robert Johnson,House,94,D,Tate,
Angela Cockerham,House,96,D,Tate,
David Myers,House,98,D,Tate,
Tasha Dillon,House,98,D,Tate,
Harry C. Griffith,House,100,D,Tate,
David Cook,House,102,D,Tate,
Percy W. Watson,House,103,D,Tate,
Dale Mitchell Kimble,House,105,D,Tate,
Rev. Royce R. Lott Jr.,House,107,D,Tate,
Douglas L. Lee,House,107,D,Tate,
Billy Broomfield,House,110,D,Tate,
Brandon Jones,House,111,D,Tate,
Randall H. Patterson,House,115,D,Tate,
Quentin Lyles,House,116,D,Tate,
Richard Kim Marsh,House,119,D,Tate,
Jacqueline Johnson,House,119,D,Tate,
John Johnson,House,119,D,Tate,
Robert Williams,House,119,D,Tate,
Sonya Williams-Barnes,House,119,D,Tate,
Charles Boggs,House,120,D,Tate,
Diane Peranich,House,121,D,Tate,
Latanya Toomer,House,121,D,Tate,
David Baria,House,122,D,Tate,
"William Bond Compton, Jr.",Governor,,D,Tippah,727
Johnny L. Dupree,Governor,,D,Tippah,1657
Bill Luckett,Governor,,D,Tippah,3567
Gay Dale Shaw,Governor,,D,Tippah,517
Jim Hood,Attorney General,,D,Tippah,6144
Connie Moran,State Treasurer,,D,Tippah,5724
Joe Gill,Commissioner of Agriculture and Commerce,,D,Tippah,5766
Louis Fondren,Commissioner of Insurance,,D,Tippah,5685
Bill Stone,Senate,2,D,Tippah,
"Henry Boyd, Jr.",Senate,2,D,Tippah,
Nickey Browining,Senate,3,D,Tippah,
Eric Powell,Senate,4,D,Tippah,
J P Wilemon,Senate,5,D,Tippah,
Stacey Dale Scott,Senate,6,D,Tippah,
Hob Bryan,Senate,7,D,Tippah,
Marshall Coleman,Senate,8,D,Tippah,
Russell Jolly,Senate,8,D,Tippah,
Sherman Carouthers,Senate,8,D,Tippah,
Gray Tollison,Senate,9,D,Tippah,
Steve Hale,Senate,10,D,Tippah,
Michael Cathey,Senate,10,D,Tippah,
Robert Jackson,Senate,11,D,Tippah,
Derek T. Simmons,Senate,12,D,Tippah,
Willie L. Simmons,Senate,13,D,Tippah,
Carlos Moore,Senate,14,D,Tippah,
Bennie L. Turner,Senate,16,D,Tippah,
Steven Kilgore,Senate,18,D,Tippah,
Kenneth Wayne Jones,Senate,21,D,Tippah,
Franklin Mallett Jr.,Senate,21,D,Tippah,
Mala Brooks,Senate,22,D,Tippah,
"George ""Boo"" Hollowell",Senate,22,D,Tippah,
David Jordan,Senate,24,D,Tippah,
Earl G. Blackmon,Senate,24,D,Tippah,
Cecilia Sampayo,Senate,25,D,Tippah,
John A. Horn,Senate,26,D,Tippah,
Hillman Terome Frazer,Senate,27,D,Tippah,
Alice Varnado Harden,Senate,28,D,Tippah,
David Blount,Senate,29,D,Tippah,
Melvin Hendricks,Senate,31,D,Tippah,
Clark Adams,Senate,32,D,Tippah,
Sampson Jackson,Senate,32,D,Tippah,
Haskins Montgomery,Senate,34,D,Tippah,
Albert Butler,Senate,36,D,Tippah,
Bob Dearing,Senate,37,D,Tippah,
Kelvin E. Butler,Senate,38,D,Tippah,
W L Rayburn,Senate,39,D,Tippah,
Michael Smith,Senate,39,D,Tippah,
Dennis Cochran,Senate,43,D,Tippah,
James Walley,Senate,43,D,Tippah,
Joe Bye,Senate,46,D,Tippah,
Deborah Dawkins,Senate,48,D,Tippah,
Thomas McCarley,House,1,D,Tippah,
Rex Weathers,House,1,D,Tippah,
Nick Bain,House,2,D,Tippah,
Bobby Wren,House,3,D,Tippah,
Jimmy Wayne Russell,House,3,D,Tippah,
Tommy Cadle,House,3,D,Tippah,
Steve Fisher,House,4,D,Tippah,
James Nunnally,House,4,D,Tippah,
Jody Steverson,House,4,D,Tippah,
Kevin O. Buck,House,5,D,Tippah,
Clara Henderson Burnett,House,9,D,Tippah,
Jordan Bankhead,House,10,D,Tippah,
Greg Hodges,House,10,D,Tippah,
Joe C. Gardner,House,11,D,Tippah,
"Hollman ""Holly"" Raney",House,12,D,Tippah,
Ron Shapiro,House,12,D,Tippah,
Billy B. Gray,House,13,D,Tippah,
Jeff King,House,13,D,Tippah,
Don Randolph,House,13,D,Tippah,
Steve Shaw,House,13,D,Tippah,
Bobby Watson,House,13,D,Tippah,
Rick Spencer,House,15,D,Tippah,
Steve Holland,House,16,D,Tippah,
Mark DuVall,House,19,D,Tippah,
Brad Underwood,House,19,D,Tippah,
Jamie Franks,House,19,D,Tippah,
Donnie Bell,House,21,D,Tippah,
Preston E. Sullivan,House,22,D,Tippah,
Steve Whitten,House,23,D,Tippah,
Kevin Horan,House,24,D,Tippah,
John Mayo,House,25,D,Tippah,
Chuck Espy,House,26,D,Tippah,
Ferr Smith,House,27,D,Tippah,
David Dallas,House,28,D,Tippah,
Linda F. Coleman,House,29,D,Tippah,
Zachary Harris,House,30,D,Tippah,
Robert E. Huddleston,House,30,D,Tippah,
Jeffery Kilpatrick,House,30,D,Tippah,
Otis Anthony II,House,31,D,Tippah,
Rev. Torrey Bell Sr,House,31,D,Tippah,
Sara Thomas,House,31,D,Tippah,
Lester Williams,House,31,D,Tippah,
Michael T. Pembleton,House,31,D,Tippah,
Willie J. Perkins Sr,House,32,D,Tippah,
Tommy Reynolds,House,33,D,Tippah,
Linda Whittington,House,34,D,Tippah,
Jimmy Davidson,House,36,D,Tippah,
David Gibbs,House,36,D,Tippah,
Tyrone Ellis,House,38,D,Tippah,
David Callahan,House,42,D,Tippah,
Reecy Dickson,House,42,D,Tippah,
Michael T. Evans,House,43,D,Tippah,
Bennett Malone,House,45,D,Tippah,
Nathaniel Christian,House,48,D,Tippah,
Jason M. White,House,48,D,Tippah,
Thomas Lee Eskridge,House,48,D,Tippah,
Bryant Wandrick Clark,House,47,D,Tippah,
Willie L. Baddy,House,49,D,Tippah,
John W. Hines,House,50,D,Tippah,
Whitfield Harrington,House,51,D,Tippah,
Rufus Straughter,House,51,D,Tippah,
Gary Farmer,House,51,D,Tippah,
Bobby Moak,House,53,D,Tippah,
George Flaggs Jr.,House,55,D,Tippah,
Jim Culberson,House,56,D,Tippah,
Edward Blackmon Jr.,House,57,D,Tippah,
Walter Robinson Jr,House,63,D,Tippah,
Deborah Butler Dixon,House,63,D,Tippah,
Dorsey Carson,House,64,D,Tippah,
Mary H. Coleman,House,65,D,Tippah,
Cecil Brown,House,66,D,Tippah,
Earle S. Banks,House,67,D,Tippah,
Credell Calhoun,House,68,D,Tippah,
Alyce Griffin Clarke,House,69,D,Tippah,
"James ""Jim"" Evans",House,70,D,Tippah,
Adrienne Wooten,House,71,D,Tippah,
Kimberly Buck,House,72,D,Tippah,
Gay Polk,House,73,D,Tippah,
Brad Oberhousen,House,73,D,Tippah,
Tom Miles,House,75,D,Tippah,
Greg Holloway Sr,House,76,D,Tippah,
Frankie Chisholm,House,79,D,Tippah,
Bo Eaton II,House,79,D,Tippah,
Omeria Scott,House,80,D,Tippah,
Wilbert Jones,House,82,D,Tippah,
Charles Young Jr,House,82,D,Tippah,
Gary D. Houston,House,83,D,Tippah,
William G. Lee,House,84,D,Tippah,
Chuck Middleton,House,85,D,Tippah,
Jeffery Harness,House,85,D,Tippah,
Mack Carney,House,86,D,Tippah,
Sherra Lane,House,86,D,Tippah,
Johnny W. Stringer,House,87,D,Tippah,
Jonathan L. Hodge,House,88,D,Tippah,
Jerdon L. Wellborn,House,89,D,Tippah,
"Joe ""J.L."" Warren",House,90,D,Tippah,
Bob Evans,House,91,D,Tippah,
Ken Dale Sullivan,House,92,D,Tippah,
Dirk Dedaux,House,93,D,Tippah,
James Rickey Gray,House,94,D,Tippah,
Robert Johnson,House,94,D,Tippah,
Angela Cockerham,House,96,D,Tippah,
David Myers,House,98,D,Tippah,
Tasha Dillon,House,98,D,Tippah,
Harry C. Griffith,House,100,D,Tippah,
David Cook,House,102,D,Tippah,
Percy W. Watson,House,103,D,Tippah,
Dale Mitchell Kimble,House,105,D,Tippah,
Rev. Royce R. Lott Jr.,House,107,D,Tippah,
Douglas L. Lee,House,107,D,Tippah,
Billy Broomfield,House,110,D,Tippah,
Brandon Jones,House,111,D,Tippah,
Randall H. Patterson,House,115,D,Tippah,
Quentin Lyles,House,116,D,Tippah,
Richard Kim Marsh,House,119,D,Tippah,
Jacqueline Johnson,House,119,D,Tippah,
John Johnson,House,119,D,Tippah,
Robert Williams,House,119,D,Tippah,
Sonya Williams-Barnes,House,119,D,Tippah,
Charles Boggs,House,120,D,Tippah,
Diane Peranich,House,121,D,Tippah,
Latanya Toomer,House,121,D,Tippah,
David Baria,House,122,D,Tippah,
"William Bond Compton, Jr.",Governor,,D,Tishomingo,772
Johnny L. Dupree,Governor,,D,Tishomingo,952
Bill Luckett,Governor,,D,Tishomingo,2564
Gay Dale Shaw,Governor,,D,Tishomingo,398
Jim Hood,Attorney General,,D,Tishomingo,4617
Connie Moran,State Treasurer,,D,Tishomingo,4214
Joe Gill,Commissioner of Agriculture and Commerce,,D,Tishomingo,4277
Louis Fondren,Commissioner of Insurance,,D,Tishomingo,4177
Bill Stone,Senate,2,D,Tishomingo,
"Henry Boyd, Jr.",Senate,2,D,Tishomingo,
Nickey Browining,Senate,3,D,Tishomingo,
Eric Powell,Senate,4,D,Tishomingo,2018
J P Wilemon,Senate,5,D,Tishomingo,2897
Stacey Dale Scott,Senate,6,D,Tishomingo,
Hob Bryan,Senate,7,D,Tishomingo,
Marshall Coleman,Senate,8,D,Tishomingo,
Russell Jolly,Senate,8,D,Tishomingo,
Sherman Carouthers,Senate,8,D,Tishomingo,
Gray Tollison,Senate,9,D,Tishomingo,
Steve Hale,Senate,10,D,Tishomingo,
Michael Cathey,Senate,10,D,Tishomingo,
Robert Jackson,Senate,11,D,Tishomingo,
Derek T. Simmons,Senate,12,D,Tishomingo,
Willie L. Simmons,Senate,13,D,Tishomingo,
Carlos Moore,Senate,14,D,Tishomingo,
Bennie L. Turner,Senate,16,D,Tishomingo,
Steven Kilgore,Senate,18,D,Tishomingo,
Kenneth Wayne Jones,Senate,21,D,Tishomingo,
Franklin Mallett Jr.,Senate,21,D,Tishomingo,
Mala Brooks,Senate,22,D,Tishomingo,
"George ""Boo"" Hollowell",Senate,22,D,Tishomingo,
David Jordan,Senate,24,D,Tishomingo,
Earl G. Blackmon,Senate,24,D,Tishomingo,
Cecilia Sampayo,Senate,25,D,Tishomingo,
John A. Horn,Senate,26,D,Tishomingo,
Hillman Terome Frazer,Senate,27,D,Tishomingo,
Alice Varnado Harden,Senate,28,D,Tishomingo,
David Blount,Senate,29,D,Tishomingo,
Melvin Hendricks,Senate,31,D,Tishomingo,
Clark Adams,Senate,32,D,Tishomingo,
Sampson Jackson,Senate,32,D,Tishomingo,
Haskins Montgomery,Senate,34,D,Tishomingo,
Albert Butler,Senate,36,D,Tishomingo,
Bob Dearing,Senate,37,D,Tishomingo,
Kelvin E. Butler,Senate,38,D,Tishomingo,
W L Rayburn,Senate,39,D,Tishomingo,
Michael Smith,Senate,39,D,Tishomingo,
Dennis Cochran,Senate,43,D,Tishomingo,
James Walley,Senate,43,D,Tishomingo,
Joe Bye,Senate,46,D,Tishomingo,
Deborah Dawkins,Senate,48,D,Tishomingo,
Thomas McCarley,House,1,D,Tishomingo,2559
Rex Weathers,House,1,D,Tishomingo,1069
Nick Bain,House,2,D,Tishomingo,
Bobby Wren,House,3,D,Tishomingo,
Jimmy Wayne Russell,House,3,D,Tishomingo,
Tommy Cadle,House,3,D,Tishomingo,
Steve Fisher,House,4,D,Tishomingo,
James Nunnally,House,4,D,Tishomingo,
Jody Steverson,House,4,D,Tishomingo,
Kevin O. Buck,House,5,D,Tishomingo,
Clara Henderson Burnett,House,9,D,Tishomingo,
Jordan Bankhead,House,10,D,Tishomingo,
Greg Hodges,House,10,D,Tishomingo,
Joe C. Gardner,House,11,D,Tishomingo,
"Hollman ""Holly"" Raney",House,12,D,Tishomingo,
Ron Shapiro,House,12,D,Tishomingo,
Billy B. Gray,House,13,D,Tishomingo,
Jeff King,House,13,D,Tishomingo,
Don Randolph,House,13,D,Tishomingo,
Steve Shaw,House,13,D,Tishomingo,
Bobby Watson,House,13,D,Tishomingo,
Rick Spencer,House,15,D,Tishomingo,
Steve Holland,House,16,D,Tishomingo,
Mark DuVall,House,19,D,Tishomingo,600
Brad Underwood,House,19,D,Tishomingo,210
Jamie Franks,House,19,D,Tishomingo,480
Donnie Bell,House,21,D,Tishomingo,
Preston E. Sullivan,House,22,D,Tishomingo,
Steve Whitten,House,23,D,Tishomingo,
Kevin Horan,House,24,D,Tishomingo,
John Mayo,House,25,D,Tishomingo,
Chuck Espy,House,26,D,Tishomingo,
Ferr Smith,House,27,D,Tishomingo,
David Dallas,House,28,D,Tishomingo,
Linda F. Coleman,House,29,D,Tishomingo,
Zachary Harris,House,30,D,Tishomingo,
Robert E. Huddleston,House,30,D,Tishomingo,
Jeffery Kilpatrick,House,30,D,Tishomingo,
Otis Anthony II,House,31,D,Tishomingo,
Rev. Torrey Bell Sr,House,31,D,Tishomingo,
Sara Thomas,House,31,D,Tishomingo,
Lester Williams,House,31,D,Tishomingo,
Michael T. Pembleton,House,31,D,Tishomingo,
Willie J. Perkins Sr,House,32,D,Tishomingo,
Tommy Reynolds,House,33,D,Tishomingo,
Linda Whittington,House,34,D,Tishomingo,
Jimmy Davidson,House,36,D,Tishomingo,
David Gibbs,House,36,D,Tishomingo,
Tyrone Ellis,House,38,D,Tishomingo,
David Callahan,House,42,D,Tishomingo,
Reecy Dickson,House,42,D,Tishomingo,
Michael T. Evans,House,43,D,Tishomingo,
Bennett Malone,House,45,D,Tishomingo,
Nathaniel Christian,House,48,D,Tishomingo,
Jason M. White,House,48,D,Tishomingo,
Thomas Lee Eskridge,House,48,D,Tishomingo,
Bryant Wandrick Clark,House,47,D,Tishomingo,
Willie L. Baddy,House,49,D,Tishomingo,
John W. Hines,House,50,D,Tishomingo,
Whitfield Harrington,House,51,D,Tishomingo,
Rufus Straughter,House,51,D,Tishomingo,
Gary Farmer,House,51,D,Tishomingo,
Bobby Moak,House,53,D,Tishomingo,
George Flaggs Jr.,House,55,D,Tishomingo,
Jim Culberson,House,56,D,Tishomingo,
Edward Blackmon Jr.,House,57,D,Tishomingo,
Walter Robinson Jr,House,63,D,Tishomingo,
Deborah Butler Dixon,House,63,D,Tishomingo,
Dorsey Carson,House,64,D,Tishomingo,
Mary H. Coleman,House,65,D,Tishomingo,
Cecil Brown,House,66,D,Tishomingo,
Earle S. Banks,House,67,D,Tishomingo,
Credell Calhoun,House,68,D,Tishomingo,
Alyce Griffin Clarke,House,69,D,Tishomingo,
"James ""Jim"" Evans",House,70,D,Tishomingo,
Adrienne Wooten,House,71,D,Tishomingo,
Kimberly Buck,House,72,D,Tishomingo,
Gay Polk,House,73,D,Tishomingo,
Brad Oberhousen,House,73,D,Tishomingo,
Tom Miles,House,75,D,Tishomingo,
Greg Holloway Sr,House,76,D,Tishomingo,
Frankie Chisholm,House,79,D,Tishomingo,
Bo Eaton II,House,79,D,Tishomingo,
Omeria Scott,House,80,D,Tishomingo,
Wilbert Jones,House,82,D,Tishomingo,
Charles Young Jr,House,82,D,Tishomingo,
Gary D. Houston,House,83,D,Tishomingo,
William G. Lee,House,84,D,Tishomingo,
Chuck Middleton,House,85,D,Tishomingo,
Jeffery Harness,House,85,D,Tishomingo,
Mack Carney,House,86,D,Tishomingo,
Sherra Lane,House,86,D,Tishomingo,
Johnny W. Stringer,House,87,D,Tishomingo,
Jonathan L. Hodge,House,88,D,Tishomingo,
Jerdon L. Wellborn,House,89,D,Tishomingo,
"Joe ""J.L."" Warren",House,90,D,Tishomingo,
Bob Evans,House,91,D,Tishomingo,
Ken Dale Sullivan,House,92,D,Tishomingo,
Dirk Dedaux,House,93,D,Tishomingo,
James Rickey Gray,House,94,D,Tishomingo,
Robert Johnson,House,94,D,Tishomingo,
Angela Cockerham,House,96,D,Tishomingo,
David Myers,House,98,D,Tishomingo,
Tasha Dillon,House,98,D,Tishomingo,
Harry C. Griffith,House,100,D,Tishomingo,
David Cook,House,102,D,Tishomingo,
Percy W. Watson,House,103,D,Tishomingo,
Dale Mitchell Kimble,House,105,D,Tishomingo,
Rev. Royce R. Lott Jr.,House,107,D,Tishomingo,
Douglas L. Lee,House,107,D,Tishomingo,
Billy Broomfield,House,110,D,Tishomingo,
Brandon Jones,House,111,D,Tishomingo,
Randall H. Patterson,House,115,D,Tishomingo,
Quentin Lyles,House,116,D,Tishomingo,
Richard Kim Marsh,House,119,D,Tishomingo,
Jacqueline Johnson,House,119,D,Tishomingo,
John Johnson,House,119,D,Tishomingo,
Robert Williams,House,119,D,Tishomingo,
Sonya Williams-Barnes,House,119,D,Tishomingo,
Charles Boggs,House,120,D,Tishomingo,
Diane Peranich,House,121,D,Tishomingo,
Latanya Toomer,House,121,D,Tishomingo,
David Baria,House,122,D,Tishomingo,
"William Bond Compton, Jr.",Governor,,D,Tunica,390
Johnny L. Dupree,Governor,,D,Tunica,1095
Bill Luckett,Governor,,D,Tunica,1322
Gay Dale Shaw,Governor,,D,Tunica,129
Jim Hood,Attorney General,,D,Tunica,2478
Connie Moran,State Treasurer,,D,Tunica,2368
Joe Gill,Commissioner of Agriculture and Commerce,,D,Tunica,2390
Louis Fondren,Commissioner of Insurance,,D,Tunica,2362
Bill Stone,Senate,2,D,Tunica,
"Henry Boyd, Jr.",Senate,2,D,Tunica,
Nickey Browining,Senate,3,D,Tunica,
Eric Powell,Senate,4,D,Tunica,
J P Wilemon,Senate,5,D,Tunica,
Stacey Dale Scott,Senate,6,D,Tunica,
Hob Bryan,Senate,7,D,Tunica,
Marshall Coleman,Senate,8,D,Tunica,
Russell Jolly,Senate,8,D,Tunica,
Sherman Carouthers,Senate,8,D,Tunica,
Gray Tollison,Senate,9,D,Tunica,
Steve Hale,Senate,10,D,Tunica,
Michael Cathey,Senate,10,D,Tunica,
Robert Jackson,Senate,11,D,Tunica,2463
Derek T. Simmons,Senate,12,D,Tunica,
Willie L. Simmons,Senate,13,D,Tunica,
Carlos Moore,Senate,14,D,Tunica,
Bennie L. Turner,Senate,16,D,Tunica,
Steven Kilgore,Senate,18,D,Tunica,
Kenneth Wayne Jones,Senate,21,D,Tunica,
Franklin Mallett Jr.,Senate,21,D,Tunica,
Mala Brooks,Senate,22,D,Tunica,
"George ""Boo"" Hollowell",Senate,22,D,Tunica,
David Jordan,Senate,24,D,Tunica,
Earl G. Blackmon,Senate,24,D,Tunica,
Cecilia Sampayo,Senate,25,D,Tunica,
John A. Horn,Senate,26,D,Tunica,
Hillman Terome Frazer,Senate,27,D,Tunica,
Alice Varnado Harden,Senate,28,D,Tunica,
David Blount,Senate,29,D,Tunica,
Melvin Hendricks,Senate,31,D,Tunica,
Clark Adams,Senate,32,D,Tunica,
Sampson Jackson,Senate,32,D,Tunica,
Haskins Montgomery,Senate,34,D,Tunica,
Albert Butler,Senate,36,D,Tunica,
Bob Dearing,Senate,37,D,Tunica,
Kelvin E. Butler,Senate,38,D,Tunica,
W L Rayburn,Senate,39,D,Tunica,
Michael Smith,Senate,39,D,Tunica,
Dennis Cochran,Senate,43,D,Tunica,
James Walley,Senate,43,D,Tunica,
Joe Bye,Senate,46,D,Tunica,
Deborah Dawkins,Senate,48,D,Tunica,
Thomas McCarley,House,1,D,Tunica,
Rex Weathers,House,1,D,Tunica,
Nick Bain,House,2,D,Tunica,
Bobby Wren,House,3,D,Tunica,
Jimmy Wayne Russell,House,3,D,Tunica,
Tommy Cadle,House,3,D,Tunica,
Steve Fisher,House,4,D,Tunica,
James Nunnally,House,4,D,Tunica,
Jody Steverson,House,4,D,Tunica,
Kevin O. Buck,House,5,D,Tunica,
Clara Henderson Burnett,House,9,D,Tunica,2526
Jordan Bankhead,House,10,D,Tunica,
Greg Hodges,House,10,D,Tunica,
Joe C. Gardner,House,11,D,Tunica,
"Hollman ""Holly"" Raney",House,12,D,Tunica,
Ron Shapiro,House,12,D,Tunica,
Billy B. Gray,House,13,D,Tunica,
Jeff King,House,13,D,Tunica,
Don Randolph,House,13,D,Tunica,
Steve Shaw,House,13,D,Tunica,
Bobby Watson,House,13,D,Tunica,
Rick Spencer,House,15,D,Tunica,
Steve Holland,House,16,D,Tunica,
Mark DuVall,House,19,D,Tunica,
Brad Underwood,House,19,D,Tunica,
Jamie Franks,House,19,D,Tunica,
Donnie Bell,House,21,D,Tunica,
Preston E. Sullivan,House,22,D,Tunica,
Steve Whitten,House,23,D,Tunica,
Kevin Horan,House,24,D,Tunica,
John Mayo,House,25,D,Tunica,270
Chuck Espy,House,26,D,Tunica,
Ferr Smith,House,27,D,Tunica,
David Dallas,House,28,D,Tunica,
Linda F. Coleman,House,29,D,Tunica,
Zachary Harris,House,30,D,Tunica,
Robert E. Huddleston,House,30,D,Tunica,
Jeffery Kilpatrick,House,30,D,Tunica,
Otis Anthony II,House,31,D,Tunica,
Rev. Torrey Bell Sr,House,31,D,Tunica,
Sara Thomas,House,31,D,Tunica,
Lester Williams,House,31,D,Tunica,
Michael T. Pembleton,House,31,D,Tunica,
Willie J. Perkins Sr,House,32,D,Tunica,
Tommy Reynolds,House,33,D,Tunica,
Linda Whittington,House,34,D,Tunica,
Jimmy Davidson,House,36,D,Tunica,
David Gibbs,House,36,D,Tunica,
Tyrone Ellis,House,38,D,Tunica,
David Callahan,House,42,D,Tunica,
Reecy Dickson,House,42,D,Tunica,
Michael T. Evans,House,43,D,Tunica,
Bennett Malone,House,45,D,Tunica,
Nathaniel Christian,House,48,D,Tunica,
Jason M. White,House,48,D,Tunica,
Thomas Lee Eskridge,House,48,D,Tunica,
Bryant Wandrick Clark,House,47,D,Tunica,
Willie L. Baddy,House,49,D,Tunica,
John W. Hines,House,50,D,Tunica,
Whitfield Harrington,House,51,D,Tunica,
Rufus Straughter,House,51,D,Tunica,
Gary Farmer,House,51,D,Tunica,
Bobby Moak,House,53,D,Tunica,
George Flaggs Jr.,House,55,D,Tunica,
Jim Culberson,House,56,D,Tunica,
Edward Blackmon Jr.,House,57,D,Tunica,
Walter Robinson Jr,House,63,D,Tunica,
Deborah Butler Dixon,House,63,D,Tunica,
Dorsey Carson,House,64,D,Tunica,
Mary H. Coleman,House,65,D,Tunica,
Cecil Brown,House,66,D,Tunica,
Earle S. Banks,House,67,D,Tunica,
Credell Calhoun,House,68,D,Tunica,
Alyce Griffin Clarke,House,69,D,Tunica,
"James ""Jim"" Evans",House,70,D,Tunica,
Adrienne Wooten,House,71,D,Tunica,
Kimberly Buck,House,72,D,Tunica,
Gay Polk,House,73,D,Tunica,
Brad Oberhousen,House,73,D,Tunica,
Tom Miles,House,75,D,Tunica,
Greg Holloway Sr,House,76,D,Tunica,
Frankie Chisholm,House,79,D,Tunica,
Bo Eaton II,House,79,D,Tunica,
Omeria Scott,House,80,D,Tunica,
Wilbert Jones,House,82,D,Tunica,
Charles Young Jr,House,82,D,Tunica,
Gary D. Houston,House,83,D,Tunica,
William G. Lee,House,84,D,Tunica,
Chuck Middleton,House,85,D,Tunica,
Jeffery Harness,House,85,D,Tunica,
Mack Carney,House,86,D,Tunica,
Sherra Lane,House,86,D,Tunica,
Johnny W. Stringer,House,87,D,Tunica,
Jonathan L. Hodge,House,88,D,Tunica,
Jerdon L. Wellborn,House,89,D,Tunica,
"Joe ""J.L."" Warren",House,90,D,Tunica,
Bob Evans,House,91,D,Tunica,
Ken Dale Sullivan,House,92,D,Tunica,
Dirk Dedaux,House,93,D,Tunica,
James Rickey Gray,House,94,D,Tunica,
Robert Johnson,House,94,D,Tunica,
Angela Cockerham,House,96,D,Tunica,
David Myers,House,98,D,Tunica,
